Year,Month,news_category,keyword,headline,date,news_station,link
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,AI,ในยุคที่AIกำลังผงาดกลับกลายเป็นตัวฉุดรั้งให้ญี่ปุ่นต้องไล่ตามประเทศมหาอำนาจอื่น,2023-07-07,The Standard,https://thestandard.co/japan-lagging-behind-in-generative-ai/
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,Threads,Threadsมียอดผู้ใช้งานมากกว่า100ล้านคนแล้วร้อนแรงแซงหน้ายิ่งกว่าChatGPT,2023-07-10,ไทยรัฐ,https://www.thairath.co.th/news/tech/2708346
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,Threads,จากความตื่นเต้นสู่ความกังวล!ผู้ใช้พบไม่สามารถปิดบัญชีThreadsถาวรได้เว้นแต่จะ‘ลบ’บัญชีInstagramด้วย,2023-07-07,The Standard,https://thestandard.co/unable-to-permanently-close-threads-account/
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,โลก,รถยนต์พลังงานไฮโดรเจนขนาดเล็กทำลายสถิติโลกด้วยการวิ่งระยะทางไกลที่สุด,2023-07-22,ThaiPBS,https://www.thaipbs.or.th/news/content/329652
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,โลก,ยานVoyager2ของNASAขาดการติดต่อกับโลกชั่วคราว,2023-07-30,The Standard,https://thestandard.co/nasa-voyager-2-communications-pause/
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,Apple,AppleเจอปัญหาการผลิตiPhone15ProและiPhone15ProMax,2023-07-21,ไทยรัฐ,https://www.thairath.co.th/news/tech/2711376
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,Apple,"TikTokMusicแอปสตรีมมิ่งเพลงท้าชนSpotify,AppleMusicเปิดตัวในบราซิล,อินโดนีเซีย",2023-07-07,workpoint,https://workpointtoday.com/tiktok-music-challenge-spotify-apple-music/
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,พัฒนา,โดนลูบคมยอมได้ไง!Twitterกล่าวหาMetaขโมยทรัพย์สินทางปัญญาในการพัฒนาThreadsฟากอีลอนมัสก์ย้ำ“การแข่งขันเป็นเรื่องปกติแต่การโกงไม่ใช่”,2023-07-07,The Standard,https://thestandard.co/twitter-accuses-meta-about-threads/
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,พัฒนา,LINEMANWongnaiเข้าซื้อกิจการFoodStoryสตาร์ทอัพไทยผู้พัฒนาระบบPOSสำหรับร้านอาหารคาดแผน‘เข้าตลาดหลักทรัพย์ฯ’จะเกิดขึ้นใน2ปี,2023-07-20,The Standard,https://thestandard.co/line-man-wongnai-acquires-foodstory/
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,ราคา,อีลอนมัสก์พบว่าเงินในกระเป๋าหายไป7แสนล้านบาทใน1วันหลังหุ้นTeslaดิ่ง9.7%จากความกังวลเรื่องลดราคารถยนต์ไฟฟ้าซ้ำแล้วซ้ำเล่า,2023-07-21,The Standard,https://thestandard.co/elon-musk-s-wealth-slumps/
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,ราคา,"เปิดตัวOPPOA78มือถือเน้นจับตลาดความบันเทิงเคาะราคาเปิดตัว8,999บาท",2023-07-13,ไทยรัฐ,https://www.thairath.co.th/news/tech/2709294
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,Google,MetaเตรียมเปิดตัวAIเชิงพาณิชย์หวังท้าชิงคู่แข่งบิ๊กเทคอย่างChatGPTและGoogleBard,2023-07-13,The Standard,https://thestandard.co/meta-to-launch-commercial-ai/
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,Google,Bardแชทบ็อทของGoogleอัพเดทเพิ่มการคุยภาษาไทยและขยายไปยังประเทศใหม่ๆ,2023-07-14,workpoint,https://workpointtoday.com/bard-the-google-chatbot-has-been-updated-with-thai-language-support/
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,อีลอนมัสก์,เตรียมบอกลานกสีฟ้า‘อีลอนมัสก์’เล็งเปลี่ยนโลโก้Twitterเป็นรูปตัวXก่อนพัฒนาให้เป็นSuperApp,2023-07-23,The Standard,https://thestandard.co/change-the-twitter-logo-to-an-x-shape/
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,อีลอนมัสก์,อีลอนมัสก์ปรับนโยบายTwitterใหม่อีกจำกัดการมองเห็นทวีตต่อวันอ้างถูกหลายองค์กรดึงข้อมูลไปใช้ฝึกAI,2023-07-02,The Standard,https://thestandard.co/elon-musk-twitter-policy-changes/
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,Meta,โดนลูบคมยอมได้ไง!Twitterกล่าวหาMetaขโมยทรัพย์สินทางปัญญาในการพัฒนาThreadsฟากอีลอนมัสก์ย้ำ“การแข่งขันเป็นเรื่องปกติแต่การโกงไม่ใช่”,2023-07-07,The Standard,https://thestandard.co/twitter-accuses-meta-about-threads/
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,Meta,MetaเตรียมเปิดตัวAIเชิงพาณิชย์หวังท้าชิงคู่แข่งบิ๊กเทคอย่างChatGPTและGoogleBard,2023-07-13,The Standard,https://thestandard.co/meta-to-launch-commercial-ai/
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,โลก,OppoFindN3Flipมีลุ้นเปิดตัวปลายเดือนนี้ในจีนมีแผนวางจำหน่ายทั่วโลก,2023-08-16,ไทยรัฐ,https://www.thairath.co.th/news/tech/2717673
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,โลก,ชวนดูSuperBlueMoonคืนนี้ดวงจันทร์ใกล้โลกในคืนจันทร์เต็มดวง,2023-08-30,The Standard,https://thestandard.co/super-blue-moon/
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,Apple,เผยAppleWatchXรุ่นครบ10ปีจะยกเครื่องใหม่ทั้งใช้สายแม่เหล็กเซ็นเซอร์วัดความดันโลหิตจอMicroLEDคาดว่าจะเห็นเร็วที่สุดปีหน้า,2023-08-14,The Standard,https://thestandard.co/apple-watch-x-10-years-anniversary/
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,Apple,จากผลิตภัณฑ์Appleที่มีแต่ความผิดพลาดและผู้ใช้ดูถูกมากที่สุดAppleMapsพัฒนาครั้งแล้วครั้งเล่าจนถูกใจผู้ใช้ในที่สุด,2023-08-03,The Standard,https://thestandard.co/apple-maps-app-popularity-iphone/
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,iPhone,Appleออกโรงเตือนผู้ใช้งานอย่าชาร์จiPhoneระหว่างนอนหลับ,2023-08-30,ไทยรัฐ,https://www.thairath.co.th/news/tech/2721231
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,iPhone,Appleร่อนจดหมายเชิญร่วมงานเปิดตัวผลิตภัณฑ์ใหม่ในธีมWonderlustคาดเป็นiPhone15,2023-08-30,ไทยรัฐ,https://www.thairath.co.th/news/tech/2721147
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,AI,เว็บไซต์AI.comของOpenAIรีไดเร็กหน้าเว็บไซต์ไปยังxAIของElonMusk,2023-08-05,ไทยรัฐ,https://www.thairath.co.th/news/tech/2714903
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,AI,เปิด3เหตุผลที่จะทำให้ชาวเทคไม่อยากพลาดตะลุยจักรวาลAIกับKBTGในงาน‘KBTGTechtopia’[ADVERTORIAL],2023-08-10,The Standard,https://thestandard.co/3-reasons-kbtg-techtopia/
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,iPhone15,Bloombergเชื่อAppleเปิดตัวiPhone15ในวันที่12กันยายน,2023-08-29,ไทยรัฐ,https://www.thairath.co.th/news/tech/2720875
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,iPhone15,iPhone15Proเพิ่มสีใหม่TitanGrayและDarkBlue,2023-08-25,ไทยรัฐ,https://www.thairath.co.th/news/tech/2720081
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,X,ซีอีโอXอธิบายสาเหตุทำไมต้องรีแบรนด์Twitterมีอิสระการทำงานแม้บริษัทเป็นของElonMusk,2023-08-11,ไทยรัฐ,https://www.thairath.co.th/news/tech/2716471
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,X,รู้จัก‘LISMAX’นวัตกรรมที่จะมาเปลี่ยนระบบSAPให้ปลอดภัยสะดวกและเข้าถึงง่ายมากขึ้นสำหรับพนักงานทุกคนในองค์กร,2023-08-25,The Standard,https://thestandard.co/lisma-x-sap-innovation/
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,ยาน,ยานจูโนบินผ่านดวงจันทร์ไอโอ30กรกฎาคม2023ใกล้ที่สุดเท่าที่เคยบินมา,2023-08-07,ThaiPBS,https://www.thaipbs.or.th/news/content/330377
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,ยาน,"""มดบากจีนใจ""ตัวจิ๋ว2.64มม.ชนิดใหม่ของโลกในอุทยานธรณีสตูล",2023-08-25,ThaiPBS,https://www.thaipbs.or.th/news/content/330993
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,ดวงจันทร์,ชวนดูSuperBlueMoonคืนนี้ดวงจันทร์ใกล้โลกในคืนจันทร์เต็มดวง,2023-08-30,The Standard,https://thestandard.co/super-blue-moon/
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,ดวงจันทร์,ยานจูโนบินผ่านดวงจันทร์ไอโอ30กรกฎาคม2023ใกล้ที่สุดเท่าที่เคยบินมา,2023-08-07,ThaiPBS,https://www.thaipbs.or.th/news/content/330377
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,เทคโนโลยี,รู้จักCRISPR-Casเทคโนโลยีดัดแปลงพันธุกรรม,2023-08-23,ThaiPBS,https://www.thaipbs.or.th/news/content/330933
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,เทคโนโลยี,เทคโนโลยีARช่วยขจัดความกลัวลดความเครียดให้กับผู้ป่วยก่อนการผ่าตัด,2023-08-29,ThaiPBS,https://www.thaipbs.or.th/news/content/331046
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,เกม,เปิดโลกอีสปอร์ตแข่งกันเกมไหนและทำเงินจากไหนบ้าง,2023-08-11,workpoint,https://workpointtoday.com/get-to-know-the-world-of-esports/
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,เกม,นักเขียนนิยายต้นฉบับเกมMetroExodusถูกทางการรัสเซียตั้งข้อหาโทษจำคุก8ปี,2023-08-11,ไทยรัฐ,https://www.thairath.co.th/news/tech/2716504
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,เปิดตัว,Microsoftเปิดตัว‘MicrosoftCopilot’ระบบAIที่จะมายกระดับระบบปฏิบัติการWindows11คาดเพิ่มรายได้อีกกว่าแสนล้านบาทต่อปี,2023-09-22,The Standard,https://thestandard.co/microsoft-copilot/
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,เปิดตัว,สรุปข้อมูลก่อนเปิดตัวiPhone15มีอะไรใหม่ๆน่าสนใจบ้าง,2023-09-12,workpoint,https://workpointtoday.com/iphone-15-expects/
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,Apple,Appleเล็งเพิ่มการผลิตiPhoneในอินเดีย5เท่าภายใน5ปีข้างหน้า,2023-09-27,ไทยรัฐ,https://www.thairath.co.th/news/tech/2728282
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,Apple,Appleยกเลิกขายไอโฟน14บางรุ่นบนเว็บไซต์,2023-09-13,ไทยรัฐ,https://www.thairath.co.th/news/tech/2724517
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,iPhone15,ลูกค้าบางรายอ้างเฟรมไทเทเนียมของiPhone15ProและiPhone15ProMaxร้อนเกินไป,2023-09-30,ไทยรัฐ,https://www.thairath.co.th/news/tech/2729211
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,iPhone15,แกะกล่องiPhone15และiPhone15ProMaxทางAppleให้อะไรมาในกล่องบ้าง?,2023-09-19,The Standard,https://thestandard.co/unboxing-iphone-15/
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,AI,‘เปลี่ยนภาพความฝันให้เป็นความจริง’YouTubeเปิดตัวฟีเจอร์สร้างวิดีโอที่ผนวกGenerativeAIเพื่อให้งานของครีเอเตอร์ง่ายขึ้นเริ่มใช้ก่อนกับShorts,2023-09-26,The Standard,https://thestandard.co/youtube-generative-ai/
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,AI,ChatGPTจับมือCanvaเพิ่มPluginสร้างรูปภาพจากAI,2023-09-06,The Standard,https://thestandard.co/chatgpt-joins-hands-with-canva-to-add-a-plugin/
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,X,"เปิดตัวMetaQuest3รองรับXboxCloudใช้ชิปSnapdragonในราคา18,400บาท",2023-09-28,ไทยรัฐ,https://www.thairath.co.th/news/tech/2728691
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,X,ยอดสมัครสมาชิกBlueskyพุ่งเป็นประวัติการณ์อีกครั้งหลังElonMuskมีแผนเก็บเงินผู้ใช้งานX,2023-09-20,ไทยรัฐ,https://www.thairath.co.th/news/tech/2726607
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,โลก,ทำไมNASAต้องส่งยานไปเก็บหินจากดาวเคราะห์น้อยกลับโลก?,2023-09-26,The Standard,https://thestandard.co/nasas-first-asteroid-sample-has-landed/
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,โลก,GooglePodcastsจะหยุดให้บริการในปี2024หลังจากนี้ผู้ใช้ทั่วโลกจะสามารถฟังพอดแคสต์ผ่านYouTubeMusicได้ภายในสิ้นปีนี้,2023-09-27,The Standard,https://thestandard.co/google-podcasts-to-shut-down-2024/
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,iPhone15Pro,AppleคุยบอกiPhone15Proเป็นเครื่องเล่นเกมคอนโซลคุณภาพสูง,2023-09-19,ไทยรัฐ,https://www.thairath.co.th/news/tech/2726413
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,iPhone15Pro,ResidentEvilVillageเตรียมพอร์ตลงสู่iPhone15Proก่อนวันฮาโลวีน,2023-09-26,ไทยรัฐ,https://www.thairath.co.th/news/tech/2728131
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,ยาน,"""ยานมาร์สเอ็กซ์เพรส""ศึกษาดินถล่มบริเวณเขาโอลิมปัส",2023-09-01,ThaiPBS,https://www.thaipbs.or.th/news/content/331216
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,ยาน,จักรยานยนต์ไฟฟ้ามาแรง‘ORZONVentures’ลงทุน‘SLEEKEV’แบรนด์สัญชาติไทย-สิงคโปร์ดันวงการจักรยานยนต์ไฟฟ้าสู่ระดับภูมิภาค,2023-09-07,The Standard,https://thestandard.co/orzon-ventures-sleek-ev/
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,อวกาศ,นักบินอวกาศNASAทำลายสถิติอยู่นอกโลกนาน371วันก่อนเดินทางกลับสู่พื้นโลกอย่างปลอดภัย,2023-09-28,The Standard,https://thestandard.co/frank-rubio-safely-back-to-earth/
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,อวกาศ,"""เศรษฐพงค์""ชี้สร้างKMITLSpaceHubช่วยพัฒนา-ก้าวเป็นผู้นำด้านอวกาศ",2023-09-18,ไทยรัฐ,https://www.thairath.co.th/news/tech/2726087
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,ดวงจันทร์,ทำไมสหรัฐฯ-จีนแข่งขันด้านเทคโนโลยีอวกาศตั้งธงกลับไปดวงจันทร์อีกครั้ง,2023-09-27,The Standard,https://thestandard.co/why-will-us-and-china-go-to-the-moon-again/
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,ดวงจันทร์,“ยานLRO”พบซาก“ยานลูนา25”หลังล้มเหลวในการลงจอดบนดวงจันทร์,2023-09-12,ThaiPBS,https://www.thaipbs.or.th/news/content/331545
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,Apple,Appleพัฒนาเสิร์ชเอนจินในชื่อPegasusยังไม่แน่ชัดว่าจะแทนที่Googleหรือไม่,2023-10-03,ไทยรัฐ,https://www.thairath.co.th/news/tech/2729993
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,Apple,"ชิปM3,ยกเครื่องiMacในรอบ3ปีและMacBookProมีสีดำสเปซแบล็กที่ใช้งานได้สูงสุด22ชั่วโมงสรุปAppleEventที่ใช้เวลานำเสนอเพียง33.30นาที",2023-10-31,The Standard,https://thestandard.co/apple-event-summary-m3-mac/
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,สมาร์ทโฟน,Samsungตั้งเป้าวางจำหน่ายสมาร์ทโฟนจอพับ20ล้านเครื่องในปี2024,2023-10-21,ไทยรัฐ,https://www.thairath.co.th/news/tech/2734573
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,สมาร์ทโฟน,Oppoหวังปั้นOppoFindN3และOppoFindN3Flipบุกตลาดสมาร์ทโฟนพรีเมียมในไทย,2023-10-25,ไทยรัฐ,https://www.thairath.co.th/news/tech/2735535
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,อวกาศ,ชุดของPradaกำลังจะปรากฏใน‘ดวงจันทร์’ไม่ใช่รันเวย์และพรมแดงหลังช่วยออกแบบชุดนักบินอวกาศของNASA,2023-10-06,The Standard,https://thestandard.co/prada-nasa-moon-mission/
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,อวกาศ,จีนส่งทีมนักบินอวกาศเสินโจว-17ลุยภารกิจท้าทายบนสถานีอวกาศจีน,2023-10-26,The Standard,https://thestandard.co/launch-shenzhou-17/
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,โลก,"ผลสำรวจพบ‘นักพัฒนาWeb3.0’ทั่วโลกรับรายได้เฉลี่ยอยู่ที่373,000บาทต่อเดือนและส่วนใหญ่‘WorkfromAnywhere’",2023-10-03,The Standard,https://thestandard.co/web-3-developers-salary/
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,โลก,"ทุบสถิติโลก!รถยนต์ไฟฟ้าชาร์จครั้งเดียววิ่งไกลสุด2,574กม.",2023-10-01,ThaiPBS,https://www.thaipbs.or.th/news/content/332108
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,iPhone,AppleออกอัปเดตiOS17.0.3แก้ปัญหาเครื่องร้อนของiPhone15Pro,2023-10-05,ไทยรัฐ,https://www.thairath.co.th/news/tech/2730557
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,iPhone,ต้นทุนผลิตiPhone15ProMaxพุ่งขึ้น12%นักวิเคราะห์ชี้Appleจะแบกภาระไว้เองและอาจปรับขึ้นราคาเมื่อเปิดตัวiPhone16,2023-10-21,The Standard,https://thestandard.co/iphone-15-pro-max-production-costs-surge-12percent/
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,X,Xเพิ่มฟังก์ชันใหม่จำกัดวงการสนทนาเฉพาะกลุ่มผู้ใช้XPremium,2023-10-11,ไทยรัฐ,https://www.thairath.co.th/news/tech/2732045
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,X,เปิดตัวXiaomi14และXiaomi14Proสมาร์ทโฟนขุมพลังSnapdragon8Gen3และเลนส์Leica,2023-10-27,ไทยรัฐ,https://www.thairath.co.th/news/tech/2735958
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,NASA,NASAพบรอยรั่วจากโมดูลรัสเซียบนสถานีอวกาศนานาชาติแต่ยืนยันว่านักบินอวกาศปลอดภัย,2023-10-12,The Standard,https://thestandard.co/nasa-found-russian-module-leaked/
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,NASA,"NASAพบน้ำและคาร์บอนในตัวอย่างหินอายุ4,500ล้านปีจากดาวเคราะห์น้อยเบนนู",2023-10-12,The Standard,https://thestandard.co/nasa-finds-water-in-4-billion-year-old-rock/
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,จีน,"""จีน""เตรียมสร้าง""DeepSpaceNetwork""ของตนเอง",2023-10-15,ThaiPBS,https://www.thaipbs.or.th/news/content/332810
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,จีน,TechWarเข้มข้นขึ้น!ล่าสุดสหรัฐฯเตรียมเพิ่มมาตรการสกัดการเข้าถึงเทคโนโลยีชิปของจีนมากยิ่งขึ้น,2023-10-16,The Standard,https://thestandard.co/tech-war-getting-intense-usa-china/
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,iPhone15,พกiPhone15ProMaxไปเยือน‘ตุรกี’ดินแดนแห่งจักรวรรดิออตโตมัน(และแมว?),2023-10-15,The Standard,https://thestandard.co/bring-an-iphone-15-pro-max-to-visit-turkey/
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,iPhone15,ผู้ใช้งานiPhone15ProMaxบางรายเจอปัญหาเครื่องปิดอัตโนมัติในเวลากลางคืน,2023-10-13,ไทยรัฐ,https://www.thairath.co.th/news/tech/2732674
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,Microsoft,นิตยสารไทม์ยกMicrosoftติดอันดับบริษัทที่ดีที่สุดของโลกAppleรั้งอันดับสอง,2023-10-03,ไทยรัฐ,https://www.thairath.co.th/news/tech/2729895
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,Microsoft,SatyaNadellaซีอีโอของMicrosoftเตรียมนำผลิตภัณฑ์ในเครือทั้งหมดเชื่อมต่อเข้ากับระบบAICopilot,2023-10-23,The Standard,https://thestandard.co/satya-nadella-microsoft-ai-copilot/
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,AI,นักวิจัยใช้AIวิเคราะห์ยาต้านมาลาเรียพัฒนายาฟื้นฟูมวลกระดูกจากโรคกระดูกพรุน,2023-11-07,ThaiPBS,https://www.thaipbs.or.th/news/content/333467
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,AI,OpenAIวุ่นต่อ!พนักงาน505คนแท็กทีมขู่ลาออกกดดันบอร์ดบริหารรับผิดชอบกรณีไล่SamAltman,2023-11-21,The Standard,https://thestandard.co/openai-employees-threaten-to-quit/
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,OpenAI,ทุกอย่างเกิดขึ้นใน5วัน!เปิดเหตุผลการกลับมาจากปากแซมอัลต์แมนซีอีโอคนปัจจุบันของOpenAI,2023-11-30,The Standard,https://thestandard.co/sam-altman-talks-the-verge/
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,OpenAI,SamAltmanกลับมาเป็นซีอีโอของOpenAIอย่างเป็นทางการMicrosoftได้ที่นั่งในบอร์ดบริษัท,2023-11-30,ไทยรัฐ,https://www.thairath.co.th/news/tech/2744564
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,โลก,7-Elevenในญี่ปุ่นจะใช้GenerativeAIมาช่วยวางแผนการออกสินค้าใหม่โดยใช้ข้อมูลการขายและคำติชมบนโลกโซเชียลคาดช่วยลดเวลาลงมากถึง90%,2023-11-13,The Standard,https://thestandard.co/7-eleven-in-japan-will-use-generative-ai/
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,โลก,โดรนบิน4ใบพัดขนาดใหญ่ที่สุดในโลกสร้างจากวัสดุราคาประหยัด,2023-11-04,ThaiPBS,https://www.thaipbs.or.th/news/content/333358
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,เปิดตัว,OpenAIเปิดตัวChatGPTเวอร์ชันปรับแต่งเองได้-มีตัวเลขผู้ใช้งาน100ล้านคนในทุกสัปดาห์,2023-11-07,ไทยรัฐ,https://www.thairath.co.th/news/tech/2738686
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,เปิดตัว,อีลอนมัสก์เปิดตัวAIบอต‘Grok’พร้อมส่งเข้าแข่งขันในตลาดกับChatGPT,2023-11-06,The Standard,https://thestandard.co/elon-musk-launches-ai-bot-grok/
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,Apple,Appleเตรียมปรับปรุงระบบระบายความร้อนในiPhone16,2023-11-18,ไทยรัฐ,https://www.thairath.co.th/news/tech/2741516
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,Apple,SamsungวางแผนเปิดตัวชุดหูฟังXRปลายปี2024ท้าชนAppleVisionPro,2023-11-09,ไทยรัฐ,https://www.thairath.co.th/news/tech/2739282
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,iPhone,Appleเผยงานอีเวนต์ScaryFastถ่ายทำด้วยiPhone15ProMax,2023-11-01,ไทยรัฐ,https://www.thairath.co.th/news/tech/2737190
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,iPhone,ResidentEvil4พร้อมให้เล่นบนiPhone15Proธันวาคมนี้,2023-11-11,ไทยรัฐ,https://www.thairath.co.th/news/tech/2739880
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,Microsoft,ผู้ถือหุ้นOpenAIอย่างMicrosoftและTigerGlobalพยายามดึงแซมอัลต์แมนกลับมาเป็นซีอีโอหลังถูกบอร์ดปลดได้เพียง1วัน,2023-11-19,The Standard,https://thestandard.co/openai-investors-push-to-bring-altman-back-as-ceo/
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,Microsoft,Microsoftรีแบรนด์BingChatไปเป็นCopilotตอกย้ำภาพจำด้านปัญญาประดิษฐ์มากขึ้น,2023-11-16,ไทยรัฐ,https://www.thairath.co.th/news/tech/2741086
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,SamAltman,OpenAIระส่ำพนักงานจำนวนมากขู่ลาออกผลพวงจากการไล่SamAltmanอดีตซีอีโอ,2023-11-21,ไทยรัฐ,https://www.thairath.co.th/news/tech/2742326
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,SamAltman,‘SamAltman’หวนคืนเก้าอี้ซีอีโอOpenAIตามเดิมหลังโดนปลดไปเป็นเวลา5วันพร้อมกับบอร์ดบริหาร3คนที่ถูกแต่งตั้งขึ้นมาใหม่,2023-11-23,The Standard,https://thestandard.co/sam-altman-openai/
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,Huawei,เลือดรักชาติมาแรง!AppleมียอดขายiPhoneในเทศกาลคนโสดของจีนลดลงสวนทางHuaweiและXiaomiที่เติบโตทั้งคู่,2023-11-25,The Standard,https://thestandard.co/apple-iphone-sales-underperform-huawei-and-xiaomi/
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,Huawei,เหมือนไม่ได้อยู่ในจีน!ชวนดู‘อาณาจักรHuawei’ในเขตตงกวน-เซินเจิ้นเมืองที่ใช้เงิน4.8หมื่นล้านบาทสร้างขึ้นมาโดยมีอาคารเป็นสไตล์ยุโรปทั้งหมด,2023-11-05,The Standard,https://thestandard.co/inside-huawei/
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,สมาร์ทโฟน,Appleกำลังเจอกับโจทย์ใหญ่หลังสมาร์ทโฟนจากผู้ผลิตท้องถิ่นครองใจชาวจีนได้มากกว่า,2023-11-15,The Standard,https://thestandard.co/huawei-and-xiaomi-lead-china-phone-market-double-digit-rebound/
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,สมาร์ทโฟน,HuaweiและXiaomiมียอดขายสมาร์ทโฟนในจีนเพิ่มสูงขึ้นขณะที่Appleยอดลดลง,2023-11-17,ไทยรัฐ,https://www.thairath.co.th/news/tech/2741473
2023,Dec,วิทยาศาสตร์/เทคโนโลยี,AI,เป็นครั้งแรกที่AlibabaและTencentออกมายอมรับว่าการควบคุมการส่งออกชิปAIใหม่ของสหรัฐฯได้กระทบธุรกิจคลาวด์คอมพิวติ้ง,2023-12-06,The Standard,https://thestandard.co/alibaba-tencent-ai/
2023,Dec,วิทยาศาสตร์/เทคโนโลยี,AI,IntelเปิดตัวGaudi3ชิปAIตัวใหม่ตั้งเป้าท้าชนNVIDIAและAMDจ่อขายปีหน้า,2023-12-15,The Standard,https://thestandard.co/intel-gaudi3-ai-chip/
