year,month,news_category,keyword,frequency
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,TikTok,12
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,iPhone14,11
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,Samsung,10
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,โฆษณา,10
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,ฟีเจอร์,8
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,พัฒนา,8
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,สตรีม,8
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,Apple,47
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,iPhone14,26
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,Google,15
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,Meta,13
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,TikTok,12
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,YouTube,11
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,Instagram,10
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,Facebook,10
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,เทคโนโลยี,10
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,ข้อมูล,9
2022,Oct,วิทยาศาสตร์/เทคโนโลยี,Apple,28
2022,Oct,วิทยาศาสตร์/เทคโนโลยี,อีลอน มัสก์,28
2022,Oct,วิทยาศาสตร์/เทคโนโลยี,Twitter,22
2022,Oct,วิทยาศาสตร์/เทคโนโลยี,Meta,16
2022,Oct,วิทยาศาสตร์/เทคโนโลยี,เงิน,14
2022,Oct,วิทยาศาสตร์/เทคโนโลยี,iPhone,13
2022,Oct,วิทยาศาสตร์/เทคโนโลยี,จีน,11
2022,Oct,วิทยาศาสตร์/เทคโนโลยี,Google,9
2022,Oct,วิทยาศาสตร์/เทคโนโลยี,สหรัฐฯ,8
2022,Oct,วิทยาศาสตร์/เทคโนโลยี,หุ่นยนต์,8
2022,Nov,วิทยาศาสตร์/เทคโนโลยี,Twitter,54
2022,Nov,วิทยาศาสตร์/เทคโนโลยี,อีลอน มัสก์,45
2022,Nov,วิทยาศาสตร์/เทคโนโลยี,พนักงาน,38
2022,Nov,วิทยาศาสตร์/เทคโนโลยี,Apple,15
2022,Nov,วิทยาศาสตร์/เทคโนโลยี,ปลดพนักงาน,14
2022,Nov,วิทยาศาสตร์/เทคโนโลยี,Meta,10
2022,Nov,วิทยาศาสตร์/เทคโนโลยี,พนักงานTwitter,10
2022,Nov,วิทยาศาสตร์/เทคโนโลยี,Google,9
2022,Nov,วิทยาศาสตร์/เทคโนโลยี,iPhone,9
2022,Nov,วิทยาศาสตร์/เทคโนโลยี,จีน,8
2022,Dec,วิทยาศาสตร์/เทคโนโลยี,Twitter,21
2022,Dec,วิทยาศาสตร์/เทคโนโลยี,โลก,17
2022,Dec,วิทยาศาสตร์/เทคโนโลยี,อีลอน มัสก์,13
2022,Dec,วิทยาศาสตร์/เทคโนโลยี,Google,12
2022,Dec,วิทยาศาสตร์/เทคโนโลยี,สหรัฐฯ,11
2022,Dec,วิทยาศาสตร์/เทคโนโลยี,พัฒนา,11
2022,Dec,วิทยาศาสตร์/เทคโนโลยี,Tesla,9
2022,Dec,วิทยาศาสตร์/เทคโนโลยี,Apple,8
2022,Dec,วิทยาศาสตร์/เทคโนโลยี,ChatGPT,8
2022,Dec,วิทยาศาสตร์/เทคโนโลยี,ผู้ใช้งาน,8
2023,Jan,วิทยาศาสตร์/เทคโนโลยี,AI,27
2023,Jan,วิทยาศาสตร์/เทคโนโลยี,ChatGPT,26
2023,Jan,วิทยาศาสตร์/เทคโนโลยี,Google,23
2023,Jan,วิทยาศาสตร์/เทคโนโลยี,พัฒนา,20
2023,Jan,วิทยาศาสตร์/เทคโนโลยี,โลก,18
2023,Jan,วิทยาศาสตร์/เทคโนโลยี,Twitter,16
2023,Jan,วิทยาศาสตร์/เทคโนโลยี,บริษัท,16
2023,Jan,วิทยาศาสตร์/เทคโนโลยี,Apple,15
2023,Jan,วิทยาศาสตร์/เทคโนโลยี,จีน,14
2023,Jan,วิทยาศาสตร์/เทคโนโลยี,พนักงาน,13
2023,Feb,วิทยาศาสตร์/เทคโนโลยี,ChatGPT,42
2023,Feb,วิทยาศาสตร์/เทคโนโลยี,AI,34
2023,Feb,วิทยาศาสตร์/เทคโนโลยี,โลก,22
2023,Feb,วิทยาศาสตร์/เทคโนโลยี,Google,20
2023,Feb,วิทยาศาสตร์/เทคโนโลยี,Microsoft,17
2023,Feb,วิทยาศาสตร์/เทคโนโลยี,พนักงาน,13
2023,Feb,วิทยาศาสตร์/เทคโนโลยี,Twitter,12
2023,Feb,วิทยาศาสตร์/เทคโนโลยี,จีน,11
2023,Feb,วิทยาศาสตร์/เทคโนโลยี,Bard,11
2023,Feb,วิทยาศาสตร์/เทคโนโลยี,ตลาด,11
2023,Mar,วิทยาศาสตร์/เทคโนโลยี,AI,40
2023,Mar,วิทยาศาสตร์/เทคโนโลยี,โลก,25
2023,Mar,วิทยาศาสตร์/เทคโนโลยี,Apple,18
2023,Mar,วิทยาศาสตร์/เทคโนโลยี,TikTok,13
2023,Mar,วิทยาศาสตร์/เทคโนโลยี,พัฒนา,13
2023,Mar,วิทยาศาสตร์/เทคโนโลยี,จีน,13
2023,Mar,วิทยาศาสตร์/เทคโนโลยี,Meta,12
2023,Mar,วิทยาศาสตร์/เทคโนโลยี,Google,12
2023,Mar,วิทยาศาสตร์/เทคโนโลยี,สหรัฐฯ,11
2023,Mar,วิทยาศาสตร์/เทคโนโลยี,iPhone,11
2023,Apr,วิทยาศาสตร์/เทคโนโลยี,AI,35
2023,Apr,วิทยาศาสตร์/เทคโนโลยี,เปิดตัว,22
2023,Apr,วิทยาศาสตร์/เทคโนโลยี,ChatGPT,20
2023,Apr,วิทยาศาสตร์/เทคโนโลยี,Google,13
2023,Apr,วิทยาศาสตร์/เทคโนโลยี,พนักงาน,13
2023,Apr,วิทยาศาสตร์/เทคโนโลยี,จีน,13
2023,Apr,วิทยาศาสตร์/เทคโนโลยี,Apple,12
2023,Apr,วิทยาศาสตร์/เทคโนโลยี,ตลาด,11
2023,Apr,วิทยาศาสตร์/เทคโนโลยี,พัฒนา,10
2023,Apr,วิทยาศาสตร์/เทคโนโลยี,Twitter,9
2023,May,วิทยาศาสตร์/เทคโนโลยี,AI,40
2023,May,วิทยาศาสตร์/เทคโนโลยี,เปิดตัว,21
2023,May,วิทยาศาสตร์/เทคโนโลยี,Google,20
2023,May,วิทยาศาสตร์/เทคโนโลยี,ChatGPT,19
2023,May,วิทยาศาสตร์/เทคโนโลยี,Apple,16
2023,May,วิทยาศาสตร์/เทคโนโลยี,พัฒนา,13
2023,May,วิทยาศาสตร์/เทคโนโลยี,พนักงาน,13
2023,May,วิทยาศาสตร์/เทคโนโลยี,ตลาด,12
2023,May,วิทยาศาสตร์/เทคโนโลยี,แอป,10
2023,May,วิทยาศาสตร์/เทคโนโลยี,ซีอีโอ,10
2023,Jun,วิทยาศาสตร์/เทคโนโลยี,Apple,30
2023,Jun,วิทยาศาสตร์/เทคโนโลยี,AI,26
2023,Jun,วิทยาศาสตร์/เทคโนโลยี,โลก,22
2023,Jun,วิทยาศาสตร์/เทคโนโลยี,VisionPro,15
2023,Jun,วิทยาศาสตร์/เทคโนโลยี,พัฒนา,14
2023,Jun,วิทยาศาสตร์/เทคโนโลยี,Google,13
2023,Jun,วิทยาศาสตร์/เทคโนโลยี,เทคโนโลยี,10
2023,Jun,วิทยาศาสตร์/เทคโนโลยี,Meta,9
2023,Jun,วิทยาศาสตร์/เทคโนโลยี,ChatGPT,8
2023,Jun,วิทยาศาสตร์/เทคโนโลยี,Twitter,7
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,Twitter,26
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,AI,26
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,Threads,20
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,โลก,16
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,Apple,15
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,พัฒนา,14
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,ราคา,14
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,Google,11
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,อีลอนมัสก์,10
2023,Jul,วิทยาศาสตร์/เทคโนโลยี,Meta,9
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,โลก,28
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,Apple,17
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,iPhone,17
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,AI,16
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,iPhone15,16
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,X,15
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,ยาน,15
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,ดวงจันทร์,14
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,เทคโนโลยี,10
2023,Aug,วิทยาศาสตร์/เทคโนโลยี,เกม,9
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,เปิดตัว,25
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,Apple,23
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,iPhone15,21
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,AI,19
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,X,17
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,โลก,16
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,iPhone15Pro,12
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,ยาน,11
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,อวกาศ,9
2023,Sep,วิทยาศาสตร์/เทคโนโลยี,ดวงจันทร์,9
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,Apple,18
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,สมาร์ทโฟน,11
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,อวกาศ,11
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,โลก,11
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,iPhone,10
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,X,10
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,NASA,9
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,จีน,9
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,iPhone15,6
2023,Oct,วิทยาศาสตร์/เทคโนโลยี,Microsoft,6
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,AI,45
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,OpenAI,18
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,โลก,18
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,เปิดตัว,14
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,Apple,12
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,iPhone,10
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,Microsoft,9
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,SamAltman,8
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,Huawei,7
2023,Nov,วิทยาศาสตร์/เทคโนโลยี,สมาร์ทโฟน,7
2023,Dec,วิทยาศาสตร์/เทคโนโลยี,AI,20
2023,Dec,วิทยาศาสตร์/เทคโนโลยี,โลก,16
2023,Dec,วิทยาศาสตร์/เทคโนโลยี,Apple,15
2023,Dec,วิทยาศาสตร์/เทคโนโลยี,อวกาศ,12
2023,Dec,วิทยาศาสตร์/เทคโนโลยี,NASA,10
2023,Dec,วิทยาศาสตร์/เทคโนโลยี,บริษัท,9
2023,Dec,วิทยาศาสตร์/เทคโนโลยี,จีน,7
2023,Dec,วิทยาศาสตร์/เทคโนโลยี,OpenAI,6
2023,Dec,วิทยาศาสตร์/เทคโนโลยี,สมาร์ทโฟน,5
2023,Dec,วิทยาศาสตร์/เทคโนโลยี,สตาร์ทอัพ,5
2022,Jan,สิ่งแวดล้อม,น้ำมัน,26
2022,Jan,สิ่งแวดล้อม,ป่า,24
2022,Jan,สิ่งแวดล้อม,คราบน้ำมัน,16
2022,Jan,สิ่งแวดล้อม,ทะเล,15
2022,Jan,สิ่งแวดล้อม,เสือโคร่ง,13
2022,Jan,สิ่งแวดล้อม,น้ำมันรั่ว,9
2022,Jan,สิ่งแวดล้อม,หาดแม่รำพึง,9
2022,Jan,สิ่งแวดล้อม,ชาวบ้าน,7
2022,Jan,สิ่งแวดล้อม,เขาใหญ่,7
2022,Jan,สิ่งแวดล้อม,ช้าง,7
2022,Feb,สิ่งแวดล้อม,น้ำมัน,41
2022,Feb,สิ่งแวดล้อม,น้ำมันรั่ว,22
2022,Feb,สิ่งแวดล้อม,ระยอง,21
2022,Feb,สิ่งแวดล้อม,ทะเล,20
2022,Feb,สิ่งแวดล้อม,ป่า,19
2022,Feb,สิ่งแวดล้อม,เสือ,13
2022,Feb,สิ่งแวดล้อม,น้ำมันดิบ,9
2022,Feb,สิ่งแวดล้อม,เสือโคร่ง,8
2022,Feb,สิ่งแวดล้อม,คราบน้ำมัน,7
2022,Feb,สิ่งแวดล้อม,อุทยานฯ,7
2022,Mar,สิ่งแวดล้อม,ป่า,19
2022,Mar,สิ่งแวดล้อม,อุทยานฯ,11
2022,Mar,สิ่งแวดล้อม,ช้าง,7
2022,Mar,สิ่งแวดล้อม,เชียงใหม่,4
2022,Mar,สิ่งแวดล้อม,น้ำท่วม,4
2022,Mar,สิ่งแวดล้อม,ช้างป่า,3
2022,Mar,สิ่งแวดล้อม,คพ.,3
2022,Mar,สิ่งแวดล้อม,เฝ้าระวังน้ำท่วม-น้ำป่า,3
2022,Mar,สิ่งแวดล้อม,ฝุ่น,3
2022,Mar,สิ่งแวดล้อม,สิ่งแวดล้อม,3
2022,Apr,สิ่งแวดล้อม,ป่า,19
2022,Apr,สิ่งแวดล้อม,เกาะพระทอง,10
2022,Apr,สิ่งแวดล้อม,ฤดูร้อน,6
2022,Apr,สิ่งแวดล้อม,เสือโคร่ง,6
2022,Apr,สิ่งแวดล้อม,ฝน,6
2022,Apr,สิ่งแวดล้อม,แก้มลิงเกาะพระทอง,4
2022,Apr,สิ่งแวดล้อม,จว.,4
2022,Apr,สิ่งแวดล้อม,ถล่ม,4
2022,Apr,สิ่งแวดล้อม,ทส.,4
2022,Apr,สิ่งแวดล้อม,ฝนตกหนัก,4
2022,May,สิ่งแวดล้อม,ป่า,15
2022,May,สิ่งแวดล้อม,ฝน,12
2022,May,สิ่งแวดล้อม,น้ำท่วม,7
2022,May,สิ่งแวดล้อม,เสือโคร่ง,6
2022,May,สิ่งแวดล้อม,ฝนถล่ม,5
2022,May,สิ่งแวดล้อม,ลูกเสือโคร่ง,5
2022,May,สิ่งแวดล้อม,น้ำป่า,5
2022,May,สิ่งแวดล้อม,ลิง,5
2022,May,สิ่งแวดล้อม,ฝนตกหนัก,4
2022,May,สิ่งแวดล้อม,ครม.,4
2022,Jun,สิ่งแวดล้อม,ป่า,14
2022,Jun,สิ่งแวดล้อม,น้ำ,12
2022,Jun,สิ่งแวดล้อม,ดิน,8
2022,Jun,สิ่งแวดล้อม,โรงงาน,7
2022,Jun,สิ่งแวดล้อม,มลพิษ,6
2022,Jun,สิ่งแวดล้อม,เขาใหญ่,6
2022,Jun,สิ่งแวดล้อม,รุกป่า,4
2022,Jun,สิ่งแวดล้อม,พลาสติก,4
2022,Jun,สิ่งแวดล้อม,ราชบุรี,4
2022,Jun,สิ่งแวดล้อม,โรงงานรีไซเคิล,4
2022,Jul,สิ่งแวดล้อม,ป่า,23
2022,Jul,สิ่งแวดล้อม,ฝน,14
2022,Jul,สิ่งแวดล้อม,ช้าง,12
2022,Jul,สิ่งแวดล้อม,เขาใหญ่,9
2022,Jul,สิ่งแวดล้อม,ฝนตกหนัก,8
2022,Jul,สิ่งแวดล้อม,น้ำท่วม,8
2022,Jul,สิ่งแวดล้อม,คลื่นความร้อน,7
2022,Jul,สิ่งแวดล้อม,จังหวัด,6
2022,Jul,สิ่งแวดล้อม,วราวุธ,5
2022,Jul,สิ่งแวดล้อม,ประเทศ,5
2022,Aug,สิ่งแวดล้อม,น้ำ,69
2022,Aug,สิ่งแวดล้อม,น้ำท่วม,28
2022,Aug,สิ่งแวดล้อม,โลก,27
2022,Aug,สิ่งแวดล้อม,ป่า,26
2022,Aug,สิ่งแวดล้อม,ฝน,23
2022,Aug,สิ่งแวดล้อม,ฝนตกหนัก,13
2022,Aug,สิ่งแวดล้อม,วิกฤต,13
2022,Aug,สิ่งแวดล้อม,โลกรวน,11
2022,Aug,สิ่งแวดล้อม,กทม.,9
2022,Aug,สิ่งแวดล้อม,จังหวัด,8
2022,Sep,สิ่งแวดล้อม,น้ำท่วม,63
2022,Sep,สิ่งแวดล้อม,ฝน,50
2022,Sep,สิ่งแวดล้อม,พายุโนรู,34
2022,Sep,สิ่งแวดล้อม,พายุ,28
2022,Sep,สิ่งแวดล้อม,ฝนตกหนัก,22
2022,Sep,สิ่งแวดล้อม,กทม.,22
2022,Sep,สิ่งแวดล้อม,ถล่ม,21
2022,Sep,สิ่งแวดล้อม,จังหวัด,19
2022,Sep,สิ่งแวดล้อม,เจ้าพระยา,14
2022,Sep,สิ่งแวดล้อม,น้ำท่วมขัง,11
2022,Oct,สิ่งแวดล้อม,น้ำ,138
2022,Oct,สิ่งแวดล้อม,น้ำท่วม,57
2022,Oct,สิ่งแวดล้อม,ฝน,18
2022,Oct,สิ่งแวดล้อม,เมือง,18
2022,Oct,สิ่งแวดล้อม,เชียงใหม่,17
2022,Oct,สิ่งแวดล้อม,อุบลฯ,16
2022,Oct,สิ่งแวดล้อม,เฝ้าระวัง,12
2022,Oct,สิ่งแวดล้อม,จังหวัด,12
2022,Oct,สิ่งแวดล้อม,กทม.,12
2022,Oct,สิ่งแวดล้อม,โลก,12
2022,Nov,สิ่งแวดล้อม,ป่า,19
2022,Nov,สิ่งแวดล้อม,โลก,15
2022,Nov,สิ่งแวดล้อม,ลูกเสือโคร่ง4ตัว,7
2022,Nov,สิ่งแวดล้อม,ขยะ,7
2022,Nov,สิ่งแวดล้อม,โลกรวน,6
2022,Nov,สิ่งแวดล้อม,ประเทศ,6
2022,Nov,สิ่งแวดล้อม,ความเสียหาย,6
2022,Nov,สิ่งแวดล้อม,เขาใหญ่,6
2022,Nov,สิ่งแวดล้อม,ช้างป่า,5
2022,Nov,สิ่งแวดล้อม,น้ำท่วม,4
2022,Dec,สิ่งแวดล้อม,น้ำ,21
2022,Dec,สิ่งแวดล้อม,ป่า,20
2022,Dec,สิ่งแวดล้อม,ช้าง,18
2022,Dec,สิ่งแวดล้อม,ลูกช้างป่า,12
2022,Dec,สิ่งแวดล้อม,โลก,10
2022,Dec,สิ่งแวดล้อม,น้ำท่วม,9
2022,Dec,สิ่งแวดล้อม,ขยะ,6
2022,Dec,สิ่งแวดล้อม,ทะเล,5
2022,Dec,สิ่งแวดล้อม,รุกป่า,4
2022,Dec,สิ่งแวดล้อม,ทส.,4
2023,Jan,สิ่งแวดล้อม,อุทยานฯ,19
2023,Jan,สิ่งแวดล้อม,ป่า,15
2023,Jan,สิ่งแวดล้อม,คดีสินบน,15
2023,Jan,สิ่งแวดล้อม,เสือโคร่ง,9
2023,Jan,สิ่งแวดล้อม,ฝุ่น,9
2023,Jan,สิ่งแวดล้อม,ช้าง,8
2023,Jan,สิ่งแวดล้อม,อรรถพล,6
2023,Jan,สิ่งแวดล้อม,กทม.,6
2023,Jan,สิ่งแวดล้อม,ช้างป่า,5
2023,Jan,สิ่งแวดล้อม,รับสินบน,4
2023,Feb,สิ่งแวดล้อม,ป่า,18
2023,Feb,สิ่งแวดล้อม,อุทยานฯ,15
2023,Feb,สิ่งแวดล้อม,ฝุ่น PM2.5,10
2023,Feb,สิ่งแวดล้อม,โลก,9
2023,Feb,สิ่งแวดล้อม,ทส.,6
2023,Feb,สิ่งแวดล้อม,พิษ,6
2023,Feb,สิ่งแวดล้อม,ชัยวัฒน์,5
2023,Feb,สิ่งแวดล้อม,สินบน,5
2023,Feb,สิ่งแวดล้อม,ปลา,5
2023,Feb,สิ่งแวดล้อม,เขาใหญ่,5
2023,Mar,สิ่งแวดล้อม,ฝุ่น PM2.5,35
2023,Mar,สิ่งแวดล้อม,ไฟป่า,20
2023,Mar,สิ่งแวดล้อม,แม่สาย,9
2023,Mar,สิ่งแวดล้อม,เชียงใหม่,9
2023,Mar,สิ่งแวดล้อม,ฝุ่นพิษ,9
2023,Mar,สิ่งแวดล้อม,หมอ,9
2023,Mar,สิ่งแวดล้อม,พายุ,9
2023,Mar,สิ่งแวดล้อม,สัตว์ป่า,6
2023,Mar,สิ่งแวดล้อม,ดับไฟป่า,5
2023,Mar,สิ่งแวดล้อม,ช้างป่า,5
2023,Apr,สิ่งแวดล้อม,ป่า,25
2023,Apr,สิ่งแวดล้อม,ความร้อน,18
2023,Apr,สิ่งแวดล้อม,ไฟป่า,9
2023,Apr,สิ่งแวดล้อม,ฝุ่น,9
2023,Apr,สิ่งแวดล้อม,จนท.,8
2023,Apr,สิ่งแวดล้อม,โลก,8
2023,Apr,สิ่งแวดล้อม,เชียงใหม่,7
2023,Apr,สิ่งแวดล้อม,วิกฤต,7
2023,Apr,สิ่งแวดล้อม,เขาใหญ่,5
2023,Apr,สิ่งแวดล้อม,นายกฯ,5
2023,May,สิ่งแวดล้อม,ฝน,27
2023,May,สิ่งแวดล้อม,ร้อน,22
2023,May,สิ่งแวดล้อม,ถล่ม,13
2023,May,สิ่งแวดล้อม,ฝนตกหนัก,12
2023,May,สิ่งแวดล้อม,โลก,12
2023,May,สิ่งแวดล้อม,พลายศักดิ์สุรินทร์,10
2023,May,สิ่งแวดล้อม,พายุฤดูร้อน,7
2023,May,สิ่งแวดล้อม,ไทยตอนบน,7
2023,May,สิ่งแวดล้อม,ป่า,7
2023,May,สิ่งแวดล้อม,กทม.,6
2023,Jun,สิ่งแวดล้อม,โลก,32
2023,Jun,สิ่งแวดล้อม,พลายศักดิ์สุรินทร์,21
2023,Jun,สิ่งแวดล้อม,ฝน,21
2023,Jun,สิ่งแวดล้อม,สภาพอากาศ,17
2023,Jun,สิ่งแวดล้อม,ป่า,14
2023,Jun,สิ่งแวดล้อม,ร้อน,12
2023,Jun,สิ่งแวดล้อม,แผ่นดินไหว,9
2023,Jun,สิ่งแวดล้อม,เอลนีโญ,8
2023,Jun,สิ่งแวดล้อม,ฝนตกหนัก,8
2023,Jun,สิ่งแวดล้อม,ช้าง,8
2023,Jul,สิ่งแวดล้อม,โลก,36
2023,Jul,สิ่งแวดล้อม,พลายศักดิ์สุรินทร์,33
2023,Jul,สิ่งแวดล้อม,ฝน,32
2023,Jul,สิ่งแวดล้อม,สภาพอากาศ,25
2023,Jul,สิ่งแวดล้อม,ป่า,16
2023,Jul,สิ่งแวดล้อม,ขยะ,14
2023,Jul,สิ่งแวดล้อม,ฝนตกหนัก,14
2023,Jul,สิ่งแวดล้อม,กทม.,12
2023,Jul,สิ่งแวดล้อม,สิ่งแวดล้อม,11
2023,Jul,สิ่งแวดล้อม,รักษ์โลก,10
2023,Aug,สิ่งแวดล้อม,น้ำ,28
2023,Aug,สิ่งแวดล้อม,โลก,27
2023,Aug,สิ่งแวดล้อม,ฝน,27
2023,Aug,สิ่งแวดล้อม,ป่า,24
2023,Aug,สิ่งแวดล้อม,สภาพอากาศ,23
2023,Aug,สิ่งแวดล้อม,ฝนตกหนัก,17
2023,Aug,สิ่งแวดล้อม,ช้าง,17
2023,Aug,สิ่งแวดล้อม,สิ่งแวดล้อม,11
2023,Aug,สิ่งแวดล้อม,ทะเล,9
2023,Aug,สิ่งแวดล้อม,ขยะ,8
2023,Sep,สิ่งแวดล้อม,น้ำ,40
2023,Sep,สิ่งแวดล้อม,ป่า,34
2023,Sep,สิ่งแวดล้อม,ฝน,30
2023,Sep,สิ่งแวดล้อม,โลก,26
2023,Sep,สิ่งแวดล้อม,ฝนตกหนัก,22
2023,Sep,สิ่งแวดล้อม,สภาพอากาศ,22
2023,Sep,สิ่งแวดล้อม,ขยะ,14
2023,Sep,สิ่งแวดล้อม,สิ่งแวดล้อม,11
2023,Sep,สิ่งแวดล้อม,ทะเล,9
2023,Sep,สิ่งแวดล้อม,น้ำป่า,9
2023,Oct,สิ่งแวดล้อม,น้ำ,39
2023,Oct,สิ่งแวดล้อม,ฝน,34
2023,Oct,สิ่งแวดล้อม,โลก,29
2023,Oct,สิ่งแวดล้อม,ฝนตกหนัก,23
2023,Oct,สิ่งแวดล้อม,น้ำท่วม,20
2023,Oct,สิ่งแวดล้อม,ป่า,20
2023,Oct,สิ่งแวดล้อม,กทม.,18
2023,Oct,สิ่งแวดล้อม,ขยะ,12
2023,Oct,สิ่งแวดล้อม,เพื่อโลก,9
2023,Oct,สิ่งแวดล้อม,PM 2.5,9
2023,Nov,สิ่งแวดล้อม,อากาศ,37
2023,Nov,สิ่งแวดล้อม,กทม.,24
2023,Nov,สิ่งแวดล้อม,โลก,22
2023,Nov,สิ่งแวดล้อม,ขยะ,19
2023,Nov,สิ่งแวดล้อม,ฝุ่น,17
2023,Nov,สิ่งแวดล้อม,ลูกช้าง,14
2023,Nov,สิ่งแวดล้อม,ฝนตกหนัก,14
2023,Nov,สิ่งแวดล้อม,PM 2.5,12
2023,Nov,สิ่งแวดล้อม,อิกัวนา,10
2023,Nov,สิ่งแวดล้อม,ลูกช้างป่า,10
2023,Dec,สิ่งแวดล้อม,สภาพอากาศ,39
2023,Dec,สิ่งแวดล้อม,ฝุ่น PM2.5,22
2023,Dec,สิ่งแวดล้อม,อุณหภูมิ,17
2023,Dec,สิ่งแวดล้อม,น้ำท่วม,16
2023,Dec,สิ่งแวดล้อม,กทม.,15
2023,Dec,สิ่งแวดล้อม,ป่า,15
2023,Dec,สิ่งแวดล้อม,องศาฯ,12
2023,Dec,สิ่งแวดล้อม,ภาคใต้,12
2023,Dec,สิ่งแวดล้อม,เหนือ-อีสาน,12
2023,Dec,สิ่งแวดล้อม,โลก,11
